Postcode,Latitude,Longtitude
RG12 2TB,51.41497,-0.73326019
FY2 9HZ,53.850348,-3.048709
NW5 2JS,51.548945,-0.14138007
LU3 3BH,51.916153,-0.47012177
ME1 2UH,51.360992,0.50202832
SL3 0JH,51.483394,-0.52153055
EH47 7QU,55.870882,-3.6219652
NR5 0SY,52.642332,1.2313063
CV6 1NX,52.421305,-1.5234098
SO14 2BR,50.8998,-1.404079
KY15 4DZ,56.321747,-3.018761
BD21 5BJ,53.851775,-1.9145324
WA5 0DG,53.402645,-2.6041184
BD20 0PB,53.913707,-1.9379575
BN14 8AG,50.82165,-0.37265469
BD8 9DS,53.80269,-1.7789674
TA11 6LX,51.057775,-2.7377776
BL1 3AJ,53.583341,-2.4445112
B70 0RZ,52.539493,-2.0116632
B26 3HL,52.457069,-1.7961037
LS17 7DA,53.85666,-1.5309643
KY11 3EN,56.038186,-3.5012403
BB1 6JY,53.757291,-2.4722678
HR6 9LX,52.251956,-2.8798393
GU17 0AB,51.330527,-0.78011341
HU3 2UF,53.739596,-0.36632835
B62 9DJ,52.469961,-2.0325773
PE19 2ND,52.221952,-0.26553648
LN11 9EG,53.363081,5.58883E-06
G69 6TA,55.849201,-4.1282196
LE4 1EF,52.675631,-1.1618862
SW17 9NA,51.42683,-0.16678009
PO16 8HS,50.851658,-1.1178354
PO16 7LN,50.861007,-1.1943717
CV10 8ES,52.520018,-1.4915266
N15 6LS,51.576156,-0.072309868
MK42 8BG,52.121058,-0.48886739
HD8 8SD,53.575313,-1.6492046
B95 5BY,52.292531,-1.7805111
SP2 8JG,51.059983,-1.796956
LE1 2PD,52.639524,-1.1204589
LS9 9LN,53.797543,-1.5121911
GU35 9BT,51.101889,-0.86880834
SW2 3BJ,51.437734,-0.11881923
HR6 8EX,52.226883,-2.7421464
EX4 7EU,50.736255,-3.5072931
B32 1QG,52.457712,-2.0027523
TS24 7RZ,54.684273,-1.2140964
FY2 0HN,53.856943,-3.0241068
FY7 7HY,53.922305,-3.0314929
OL2 7TN,53.581831,-2.0912216
EN6 5NE,51.69317,-0.16806203
B20 2EA,52.516014,-1.9096386
DD4 9JB,56.490142,-2.9382357
SS7 2ND,51.554805,0.61115847
CV3 1DP,52.398473,-1.4751406
E10 7BQ,51.566874,-0.021377959
SE1 1SG,51.503841,-0.095031824
CF15 7QZ,51.566279,-3.2785045
NN10 0QE,52.28996,-0.59779972
NR11 8AE,52.878106,1.4347575
CT14 7JH,51.206923,1.3960552
LS10 2DJ,53.772066,-1.53127
CF10 4EU,51.473676,-3.1649866
DY13 0BH,52.329069,-2.2852758
EH8 7LZ,55.945818,-3.1411904
TN23 1FE,51.148211,0.86736839
OX13 6DN,51.706628,-1.3159298
N13 4JG,51.619327,-0.10754869
LU2 0TG,51.891983,-0.39842583
CF32 9ET,51.543791,-3.5862382
NR29 3AJ,52.678369,1.7079593
DE73 6UD,52.864306,-1.4375292
W7 1AG,51.522487,-0.33842644
WF17 0EW,53.732491,-1.6559626
B98 8TA,52.318129,-1.9163786
ML5 2EU,55.868636,-4.0420465
SA1 2ES,51.632124,-3.939272
NR6 5NX,52.665151,1.2630343
DH6 2PT,54.755801,-1.391077
LL19 8NP,53.31615,-3.4103952
ST5 1JX,53.012438,-2.2181187
SM5 3RS,51.362034,-0.16882264
B38 9TU,52.394729,-1.9360589
BB2 4HY,53.728365,-2.4908592
PL6 8LE,50.403077,-4.1016924
HA5 4HP,51.607529,-0.37587535
DL3 8HR,54.521949,-1.5725049
TN5 6AJ,51.062742,0.33784438
G83 8BA,56.000228,-4.5718204
CH2 1JF,53.21898,-2.8780732
HP5 2DA,51.721502,-0.61685707
CV2 3LA,52.42545,-1.4705557
MK4 1DS,52.008922,-0.75694746
E11 4EA,51.565132,0.00281551
BS15 4RG,51.468871,-2.4885215
BL8 1AU,53.601132,-2.3095436
DN2 4NF,53.547768,-1.0915579
OX5 1PL,51.810269,-1.3065152
ST2 9DG,53.022504,-2.1495622
M32 9LE,53.449384,-2.3251368
LL12 8NB,53.085501,-2.9714457
PO14 1HL,50.849579,-1.1934321
S43 2AL,53.274814,-1.4057496
BA6 8RP,51.111261,-2.6563037
B24 8JR,52.513201,-1.8355263
TR14 8QB,50.219067,-5.293113
IP22 1DY,52.339927,1.0003756
HU19 2AJ,53.73287,0.030634631
S5 6HX,53.423779,-1.4516495
E6 1AA,51.537563,0.040293854
HP5 3AS,51.712798,-0.60771407
CH1 3DX,53.195706,-2.8855458
M22 1UB,53.379944,-2.2764573
WV7 3LB,52.636133,-2.2846406
SA48 7JA,52.118733,-4.0784708
AL10 0LU,51.762629,-0.23111446
GL3 3TL,51.857629,-2.1930268
CM20 1BB,51.771626,0.094665429
LS27 9QY,53.753795,-1.6124899
SO50 5LR,50.96552,-1.3538817
DN35 7AF,53.570832,-0.053378196
E18 1AN,51.592701,0.026550469
ML2 8NR,55.778584,-3.9010114
FK1 5HR,55.997767,-3.8005855
ME2 4JB,51.401675,0.50138732
EX10 9RL,50.703302,-3.2268732
TW9 3BH,51.48376,-0.28612773
LE7 9GE,52.624921,-0.99885784
CR0 1NA,51.371173,-0.10064408
NW4 3JL,51.583205,-0.22797263
KT16 0HL,51.364445,-0.53085118
TW11 9JD,51.421214,-0.3194201
SS13 1TL,51.585247,0.52074214
HD9 7JY,53.576153,-1.7556988
NR7 0DR,52.634392,1.3388383
TR11 4EY,50.14943,-5.0845346
HU8 9XL,53.78155,-0.30052745
S70 5SW,53.511254,-1.4792626
RG23 7JY,51.249621,-1.1777299
SE22 8PR,51.458845,-0.079228892
PE21 0PH,52.976898,-0.001193086
WN1 2EB,53.555301,-2.6313796
E4 8YJ,51.608667,-0.023258514
CO4 3XZ,51.88671,0.93900642
KA9 2BJ,55.489471,-4.6117969
CW2 6AW,53.08878,-2.4398436
CO15 3AZ,51.794223,1.1484938
WS4 1HB,52.607935,-1.9597021
HA0 3HU,51.562306,-0.31956185
B16 9RD,52.472086,-1.9319283
SM1 3EW,51.375965,-0.19263625
OX11 7BP,51.609163,-1.2611766
NR6 5AD,52.668965,1.2558034
OL14 5AQ,53.714007,-2.0970839
DE1 2PL,52.919416,-1.4739979
TW2 5AH,51.444245,-0.34672152
NG6 0DT,52.988922,-1.1801033
DL17 8NR,54.687382,-1.5634165
NG2 6DP,52.927298,-1.1268668
OL14 5AQ,53.714007,-2.0970839
LE2 7PJ,52.611654,-1.1374991
NG22 0LH,53.232538,-0.89969141
BB11 3NB,53.783488,-2.236702
TW5 9TL,51.478001,-0.40572426
FY4 3EE,53.793687,-3.0361517
NE10 0QR,54.95372,-1.5451714
BN22 7QP,50.772208,0.29458976
S21 3UW,53.295302,-1.3267436
CW11 4BN,53.139737,-2.3690286
RG7 3EG,51.394782,-1.0654902
NE11 0UH,54.944126,-1.6251751
OL8 3SN,53.520304,-2.1318414
LE12 8BS,52.744607,-1.1678817
S8 0RN,53.356915,-1.4762769
BH23 3LZ,50.735242,-1.7599599
BD20 5JR,53.873857,-1.8726621
SE6 4SN,51.445655,-0.020995598
HU13 9DF,53.731181,-0.42941486
DT4 8LL,50.6055,-2.4570385
LD3 0UR,52.032375,-3.2649522
CT9 4BL,51.3783,1.3833371
CM11 2EZ,51.626224,0.42974405
LN5 9TR,53.191368,-0.55690785
TS10 3PF,54.608919,-1.0512781
LE9 9NP,52.629555,-1.3392636
WR4 9DA,52.203926,-2.1910138
EH2 4AH,55.950804,-3.2054586
WD6 4LA,51.669254,-0.29060371
SA14 8QW,51.695708,-4.1253721
G64 1DH,55.907093,-4.2065234
TS19 0UW,54.573443,-1.3501752
S72 8DW,53.572732,-1.4181939
HR2 7DT,52.037734,-2.734023
M6 6SJ,53.498019,-2.2834663
DD4 8DH,56.480755,-2.9392867
SO18 5TP,50.914785,-1.3379695
BB2 6JQ,53.754258,-2.5064031
LE3 5EQ,52.643315,-1.1497346
PL21 0DB,50.38983,-3.9195501
NE6 4SR,54.988912,-1.545649
CV21 4AA,52.366003,-1.2308497
PH1 2DP,56.401843,-3.4709832
CA15 6BU,54.713737,-3.4968799
G5 0QW,55.848081,-4.2418694
CB1 7AJ,52.188015,0.14285728
WV12 4JN,52.601355,-2.0375184
TS6 0JX,54.557668,-1.1559785
CF23 7EY,51.524145,-3.1469735
BR6 6EY,51.356349,0.10529666
KA1 2LY,55.612325,-4.512641
ST7 1LY,53.086427,-2.2586405
LS28 5HX,53.813651,-1.6710635
S72 8UT,53.575011,-1.4209867
SE26 4RS,51.426523,-0.055641264
BL5 2AR,53.544128,-2.5336196
CR0 4RG,51.364502,-0.11797176
LA15 8LU,54.15036,-3.1828123
AL10 9BY,51.748578,-0.23498086
NG6 8AH,53.010797,-1.1910462
B21 8ER,52.515279,-1.9430611
SN11 9EF,51.446331,-2.0074912
S42 5JJ,53.179538,-1.3964132
SN3 1JE,51.547745,-1.760314
SS2 5PQ,51.548414,0.71481075
RG4 8EB,51.465802,-0.96313999
EH25 9LR,55.858808,-3.1646794
SA11 4NB,51.70987,-3.6916102
CF3 3JX,51.509139,-3.1236419
N20 0BB,51.629706,-0.15794821
WV16 5BH,52.535309,-2.4261511
WF10 5NW,53.717006,-1.3809904
NR5 0HF,52.645519,1.2291905
CF24 4RQ,51.493362,-3.1719418
GL15 6BE,51.706157,-2.573346
S36 6BS,53.523324,-1.6312321
LL30 2BW,53.319587,-3.8426336
BD7 1DF,53.7939,-1.7649414
PE19 8FT,52.227749,-0.28687848
HU3 1YE,53.750833,-0.34732842
EH11 1BP,55.940043,-3.2187647
G31 5JX,55.852545,-4.1830273
EH8 9JD,55.941391,-3.1810062
OX1 4PL,51.742569,-1.2556722
SE10 8RT,51.47658,-0.009764045
KA5 6DJ,55.52092,-4.3841823
SS15 6JG,51.580125,0.42106248
GL3 1BJ,51.886213,-2.2077513
CR0 6BX,51.390654,-0.078190866
LE5 2GA,52.63354,-1.0610904
OX4 6AG,51.724616,-1.1986496
NE27 0EP,55.028112,-1.5135125
FY2 0NG,53.842629,-3.0319494
WF1 2LU,53.712787,-1.4996719
B76 1NQ,52.540189,-1.8008209
UB7 7BD,51.514112,-0.47315059
B61 0PP,52.365577,-2.0567318
CR8 4DB,51.332258,-0.12441721
SA6 7JS,51.66315,-3.9440239
NP11 5JU,51.650997,-3.1287949
G78 1DT,55.810148,-4.3798647
SW16 6NU,51.419944,-0.14690558
SE3 0AX,51.466259,0.009036264
DE24 0UG,52.885372,-1.4139989
WV14 8EH,52.555668,-2.0620516
BL9 6HH,53.599394,-2.2855051
NG18 2QB,53.143864,-1.1829274
MK6 5DD,52.024416,-0.74439173
WN7 5EP,53.507475,-2.53723
TN24 9RZ,51.158992,0.89123747
NP23 5PE,51.79717,-3.2147085
SO17 2FW,50.922145,-1.395044
SK8 3NR,53.360761,-2.2212628
BB1 7JQ,53.7496,-2.4829786
LU1 2AQ,51.878541,-0.41579973
NE11 9LJ,54.94236,-1.63846
MK18 7BA,52.000546,-0.97291623
EH15 3EJ,55.934368,-3.1140732
B69 1SB,52.504067,-2.0589144
OL13 9JY,53.702641,-2.1965007
CO2 8JB,51.881446,0.92612155
MK41 7QF,52.154342,-0.4651124
FK17 8LE,56.237086,-4.1915328
CM14 4UD,51.624666,0.29628754
SK8 2JE,53.391082,-2.1941437
HA4 6RU,51.554528,-0.40330983
B75 6QB,52.586309,-1.8186633
GL51 7DB,51.89832,-2.1115683
W4 5DL,51.49988,-0.26509316
PR2 3TF,53.776859,-2.73024
LE9 7HF,52.56893,-1.3254502
NW6 6RN,51.540119,-0.20876599
WF10 2DY,53.750053,-1.3787155
LE5 2LX,52.634231,-1.0497421
EH29 9BE,55.955262,-3.4015268
RG30 1EL,51.461301,-1.0103695
S70 1NH,53.547529,-1.4828624
NG1 1DL,52.953196,-1.1378216
LL46 2UG,52.862097,-4.1139074
M24 2SJ,53.568101,-2.1696783
OX33 1XP,51.746655,-1.1365689
ST5 2TW,53.008326,-2.2339849
DN9 1JZ,53.532144,-0.83424713
PE21 6RF,52.979909,-0.022623423
CV6 6PA,52.454023,-1.4980552
PO1 4EZ,50.802352,-1.0874588
WD6 3BL,51.637296,-0.30236933
DE24 0HL,52.888216,-1.4352581
L21 7NT,53.475116,-2.9879179
CO1 1NU,51.887875,0.89601735
DD8 2HG,56.645473,-2.8816397
WF12 0BH,53.663331,-1.6330537
TS3 0NA,54.549309,-1.1899928
CF24 2DS,51.48193,-3.1532152
ST17 9FL,52.788617,-2.1366133
CH3 6PT,53.084866,-2.8761766
DE23 8AR,52.894207,-1.4855701
DN15 8JW,53.59158,-0.66818348
TS21 2AQ,54.653304,-1.4466553
N13 4DB,51.624709,-0.10501318
EX31 4RE,51.121876,-3.937998
NN15 6JF,52.385094,-0.71668515
CF82 7PP,51.643436,-3.2229659
CF48 3RW,51.764731,-3.3567053
TS15 9RJ,54.506245,-1.3333116
PR2 6JN,53.773716,-2.6516634
ST4 4PE,52.998226,-2.1679986
HA3 0PS,51.572256,-0.29498071
IG3 9RY,51.562944,0.11521558
WF7 5DL,53.672651,-1.3457811
LL19 8SS,53.328999,-3.4055635
TW13 4BU,51.445144,-0.41108505
ST19 5JT,52.719064,-2.1117904
N11 2SD,51.610981,-0.12596407
SR8 3AU,54.784658,-1.3530609
DN34 5EL,53.55687,-0.10879413
MK2 2NQ,51.996714,-0.72018627
SK2 7NR,53.389621,-2.1392402
BS4 3PH,51.440591,-2.5552945
BN2 6BA,50.835938,-0.079679326
TQ13 8NQ,50.659477,-3.7630875
SR4 9LR,54.889305,-1.4512997
WF3 4DW,53.712478,-1.4797366
CR3 5PH,51.28521,-0.095574108
LS13 4NY,53.802873,-1.6424052
HU5 1DN,53.761814,-0.34575945
ST4 8NS,52.980954,-2.1997
BH7 6BQ,50.734284,-1.8170699
BR2 9LD,51.39689,0.029341409
DY6 8PF,52.48662,-2.1482944
WS6 6JA,52.65564,-2.0168837
PR7 4NZ,53.627575,-2.6550943
B17 0TG,52.447845,-1.9665861
CF64 3ND,51.435226,-3.1918601
TQ3 2RY,50.437832,-3.5679498
TS5 6AB,54.564258,-1.2418465
TN3 0XD,51.169746,0.23491755
CT2 7JD,51.286539,1.0812642
CV10 9RP,52.52457,-1.5313582
L15 6YB,53.397706,-2.8964879
B70 7QG,52.518196,-1.993929
NN18 0RQ,52.483855,-0.70914501
ST17 4RA,52.784802,-2.0823798
SA13 2RY,51.616394,-3.7147091
OL8 2JR,53.529319,-2.104806
DH3 4JR,54.837658,-1.5396416
EH47 0QX,55.866446,-3.6872697
G32 0QJ,55.849798,-4.1466402
EN11 9QP,51.77636,-0.00800889
M40 9NL,53.514027,-2.1993657
WA8 5AZ,53.38996,-2.7372674
IG11 8DH,51.537895,0.081233321
SM7 3PP,51.316359,-0.1664517
WS2 7DY,52.601181,-2.0089042
SE23 2BE,51.43413,-0.050153265
CH45 5AQ,53.434742,-3.0413965
SW17 0UG,51.432309,-0.18191117
LS7 3DX,53.816155,-1.5320391
N22 6YQ,51.594533,-0.10855057
CV2 2QN,52.430124,-1.4392313
B63 2DG,52.457965,-2.0907879
RM11 2SD,51.584134,0.22019002
HD2 2UN,53.657644,-1.7913317
LA14 4BX,54.137931,-3.2310421
SA6 8AL,51.666251,-3.9250396
CF3 3BN,51.501771,-3.1259387
G44 4LE,55.820606,-4.2334877
EH21 8RE,55.926276,-3.0616837
S3 7EZ,53.386145,-1.480008
TS24 7RT,54.684273,-1.2140964
NE3 2PJ,55.013917,-1.6473873
N18 2DL,51.609734,-0.054293037
ML1 3RZ,55.799122,-4.0108999
TN9 2RH,51.190789,0.27004089
LE3 2QR,52.622936,-1.1548862
WF1 4NL,53.682887,-1.4876412
LE12 7ND,52.73668,-1.1003172
SN5 4DB,51.586861,-1.8807447
S60 2PE,53.42748,-1.3507238
N12 9QR,51.615992,-0.17632808
NN3 8NQ,52.264029,-0.8350208
DH1 3RY,54.764671,-1.6012062
B37 7AB,52.467325,-1.7527946
SA62 3PN,51.755381,-4.9979768
N17 6RD,51.590739,-0.070436616
DE13 9DN,52.845033,-1.6507197
MK18 1DA,51.997419,-0.99081633
SK5 8HP,53.432238,-2.1371973
WS12 3EA,52.688803,-1.9803549
MK14 6PB,52.05462,-0.77022064
E16 1NE,51.511628,0.019981492
CM12 0NH,51.636247,0.41558192
IG8 9LU,51.603302,0.001967618
NG16 2PB,52.996544,-1.2564534
KT17 1RE,51.347786,-0.25038056
NG17 3DU,53.140956,-1.2521091
HP23 4BX,51.79172,-0.6692442
CM18 6NR,51.757277,0.11257764
CH63 5JB,53.361644,-3.0110165
SG2 8LU,51.885087,-0.17089125
BN23 6NL,50.788731,0.30870782
WF7 5BJ,53.676974,-1.3590814
PE14 8DA,52.641174,0.20906355
ST2 7HD,53.057342,-2.1373589
RM6 6LS,51.571924,0.14120442
IV32 7DH,57.61482,-3.099014
SA9 2JX,51.767667,-3.7759156
SL7 1HX,51.579991,-0.76113588
LU1 5DD,51.874967,-0.41808989
TS9 5DQ,54.470115,-1.1928691
FK3 8NJ,56.011319,-3.7238184
MK40 2EU,52.143398,-0.469113
CW1 3SF,53.111565,-2.452386
GL15 5RA,51.727196,-2.5294241
KA22 8JU,55.647076,-4.8091662
NG17 8JY,53.100669,-1.2669069
BD22 7BX,53.853855,-1.9204569
NR31 6SH,52.573929,1.7257798
DA15 8PW,51.45056,0.10174088
B44 9RH,52.55462,-1.8833505
TN23 3GL,51.113715,0.87700594
SK14 1AY,53.452343,-2.0815618
SP1 3GZ,51.090016,-1.7817324
RG14 2HE,51.409917,-1.3128741
DE22 3AF,52.926493,-1.4951839
PL12 6LF,50.417803,-4.2337554
DN11 0TS,53.478315,-1.0777778
S42 5TE,53.188516,-1.3633023
SW17 9JQ,51.421305,-0.1602124
SK17 6EF,53.255534,-1.9141629
LA10 5DL,54.322363,-2.5352983
DH8 8RP,54.861161,-1.8473933
E11 1JA,51.572729,0.009758895
N14 4DA,51.638198,-0.13540639
EH11 1TX,55.936812,-3.2364969
SG4 8UB,51.847448,-0.23272738
W5 4NG,51.499184,-0.30047521
W10 5TE,51.519308,-0.20739173
IG10 1LJ,51.656112,0.066505575
CW8 1JG,53.250344,-2.5352908
N8 8LA,51.58694,-0.13356493
N19 5SE,51.564904,-0.13329874
LL74 8TF,53.319376,-4.2264752
SL4 4JW,51.477545,-0.64242099
NN17 1PN,52.488714,-0.69969468
GU14 0HS,51.292495,-0.76937545
G66 4QG,55.931421,-4.154259
NE62 5DA,55.159791,-1.6016706
G69 0LB,55.911262,-4.0885931
RG27 9HF,51.282049,-0.96293728
NG10 3GR,52.883248,-1.2884704
CH7 1UE,53.167035,-3.1340198
TQ3 3QH,50.435428,-3.5807691
CF23 6UR,51.516637,-3.1588189
LE2 9DB,52.590368,-1.142803
NW2 6ND,51.563782,-0.22265368
PL20 7QB,50.510356,-4.097441
SS6 7JQ,51.584546,0.6059488
SE16 3JU,51.488171,-0.056375859
TR13 8RW,50.097189,-5.2704349
B6 6NT,52.509955,-1.8889054
DE73 8GJ,52.82256,-1.4303069
CF32 9AP,51.539859,-3.5963541
CT6 5EB,51.371813,1.1295551
BL1 2HJ,53.585569,-2.4298821
CA10 3NG,54.531713,-2.6777463
L21 1HL,53.469508,-3.0167124
SG18 0JH,52.087027,-0.26315393
BR3 3RA,51.398819,-0.042310767
B19 2SS,52.497583,-1.8969054
OX4 2DT,51.736505,-1.217613
CO13 0AA,51.838174,1.2468069
B30 2AA,52.430131,-1.9343018
ST7 1HW,53.087903,-2.240613
BD1 3JL,53.79675,-1.7564998
HA5 5PB,51.591602,-0.3816261
DE56 2EJ,53.058904,-1.4824924
G40 4LA,55.848563,-4.225682
CV31 1LN,52.284305,-1.5307733
DN14 6QZ,53.713915,-0.87756426
TR1 3GD,50.263073,-5.0991027
SA14 8PW,51.690659,-4.1389533
PL14 4AA,50.453683,-4.4665067
PR9 7QP,53.653727,-2.965203
SO51 0HB,51.001604,-1.5001846
LA11 6BA,54.193182,-2.9104933
CR0 3RA,51.376994,-0.10686934
CF11 6JT,51.471687,-3.1831637
DN16 2SN,53.566444,-0.64870911
B49 6AA,52.218767,-1.8653186
BB1 9SP,53.767281,-2.4759451
WF7 5AA,53.67416,-1.3507077
LU3 2BD,51.91752,-0.42651147
GL4 4PP,51.849801,-2.2221736
HA3 8DQ,51.587155,-0.30542261
B34 7AD,52.493637,-1.7788938
B72 1AX,52.535529,-1.826907
WD19 4JP,51.640375,-0.39864893
HU9 4UY,53.771129,-0.26518301
B70 7AD,52.516273,-1.9979228
CV1 1JB,52.410437,-1.5104871
PE19 8EJ,52.213011,-0.28994849
NW10 8RB,51.544111,-0.25768603
ML5 2BN,55.867784,-4.0239894
ME3 9DT,51.422996,0.55812114
M16 0BN,53.450864,-2.2722802
PE13 1NP,52.666666,0.15827508
RG22 4LP,51.243095,-1.1224186
CM20 3NG,51.768765,0.11233138
ML10 6AQ,55.676507,-4.0663596
UB8 2LX,51.53955,-0.48144162
CH64 2TE,53.292334,-3.0082986
NR32 4PT,52.495504,1.7337436
HU15 2UJ,53.753006,-0.73233423
CH5 1BX,53.212405,-3.0394245
BN2 6UH,50.832734,-0.067555028
SS14 3JT,51.582331,0.48671548
WS9 9JB,52.627129,-1.9245386
CW2 7RS,53.094788,-2.4580637
SE19 3TZ,51.412026,-0.093343163
PR4 3HE,53.809144,-2.8923679
DD4 9AH,56.480022,-2.9691917
WF8 2HB,53.692003,-1.2952488
SW11 3BP,51.472198,-0.16620035
FY1 5EB,53.810002,-3.0463953
CH44 2AF,53.419608,-3.0522519
SN11 8AA,51.44055,-2.00444
LE67 4DP,52.728106,-1.3367537
CF39 8LW,51.587112,-3.4223672
L3 5TR,53.405238,-2.9656899
ST5 6BX,53.019612,-2.2495047
MK42 9UD,52.118978,-0.46153665
PL26 8PD,50.39738,-4.7935299
NR23 1JG,52.951455,0.85752907
CO15 5UR,51.805273,1.1896558
SW16 2RW,51.432692,-0.11735747
AB42 2XX,57.501248,-1.7933126
SA10 6EP,51.661216,-3.8425688
PE29 7AT,52.342356,-0.18071895
PO6 3DN,50.845987,-1.0695062
CO15 4RY,51.815203,1.1650201
SO14 7DU,50.907507,-1.4042366
SL6 3DL,51.509578,-0.75293061
LE1 1DL,52.632527,-1.1273516
SE28 8BG,51.503939,0.11687674
G4 9EJ,55.87291,-4.2733854
WS12 4DH,52.712384,-2.0006087
UB6 9PN,51.528092,-0.35520489
BH23 5RF,50.749834,-1.6968646
NG25 0BW,53.083446,-0.9561842
ML6 9PH,55.858917,-3.9768378
N19 3SH,51.573544,-0.12756197
EH5 1LW,55.975689,-3.2385865
YO8 4BL,53.785098,-1.0748597
SA5 8EH,51.640729,-3.9711604
HA2 8DU,51.564732,-0.35369556
NR35 1RX,52.449649,1.4481656
B97 6NY,52.30457,-1.9660479
CR2 6AP,51.348655,-0.10174768
G68 0JJ,55.96195,-3.9902599
DE11 7DU,52.765557,-1.5287469
NE8 2PB,54.955015,-1.6243243
CA16 6XB,54.577315,-2.491359
S42 5PD,53.183113,-1.3819676
G15 6JQ,55.904768,-4.3561885
NG7 7LL,52.971889,-1.1610522
ME5 0DE,51.36332,0.53595909
G13 1ED,55.894376,-4.3246563
SP4 7DY,51.175799,-1.77635
CA7 3AR,54.764716,-3.3236386
CH1 6JS,53.232784,-2.9420876
M19 1EF,53.433811,-2.2007206
AB12 5AR,57.124314,-2.1021514
G4 0QS,55.8609,-4.2387406
BL2 6BH,53.580272,-2.4049675
W7 2HJ,51.503819,-0.33335644
E1 3BG,51.517423,-0.054712777
NW6 5SD,51.535204,-0.19024327
NG11 8GF,52.913385,-1.1737674
TA6 7ND,51.124948,-3.0301971
PE7 0LD,52.550772,-0.24877937
L4 6UY,53.441282,-2.9524911
DY5 2AG,52.47075,-2.0994702
NP10 8NN,51.578593,-3.0476837
CH41 4DA,53.389165,-3.0324493
BS14 9DB,51.423886,-2.5700208
LN6 7NQ,53.206879,-0.57143502
CF11 7HJ,51.467816,-3.1880592
NE10 8DH,54.93936,-1.5379504
LE2 7DU,52.627394,-1.1409867
BN41 1GA,50.834971,-0.20655667
SK6 7HQ,53.383268,-2.0630128
NR32 2BS,52.477819,1.7397574
EH55 8DR,55.850689,-3.5729456
KA15 2AA,55.751538,-4.6314118
CB9 0HR,52.084431,0.44387588
DE4 4FG,53.083959,-1.5711271
TS12 2PA,54.567,-0.93931221
CH3 7HN,53.198399,-2.8181634
WA11 0HX,53.467106,-2.6819943
PE20 3AN,52.930434,-0.15804409
TS10 5BW,54.612475,-1.0870873
CV22 6DY,52.360018,-1.2754477
SK16 4QJ,53.477312,-2.0940552
BR2 7LD,51.378998,0.017628669
CH4 9DE,53.16294,-2.9081894
LS28 8AF,53.791,-1.6611463
WS7 0BB,52.679265,-1.9182221
YO30 6BQ,53.969798,-1.0962639
G69 9NB,55.901208,-4.1021616
S43 3HA,53.256676,-1.3711649
M6 7LB,53.501892,-2.3020204
TS25 1SL,54.67639,-1.2153652
G69 6DD,55.853744,-4.1107333
DT11 7AF,50.856231,-2.1650754
EN5 1DN,51.638384,-0.16775609
DY4 0EU,52.540583,-2.0402234
SE9 4QZ,51.437026,0.044285226
RH11 8XW,51.103781,-0.22209897
BB7 1NS,53.874163,-2.386799
B29 4HH,52.426433,-1.9738965
BH23 2LQ,50.749641,-1.7940048
SK1 3UA,53.40231,-2.1563077
CH5 2NN,53.232101,-3.0068674
S70 6RR,53.544199,-1.4945381
PO7 5LG,50.868267,-1.0445631
BN44 3TQ,50.881075,-0.30061586
SW11 5RW,51.466465,-0.15102513
NG10 4GW,52.90904,-1.2857283
SL1 3HN,51.522439,-0.60842403
IP3 9EX,52.041075,1.1898891
SK8 3LU,53.363541,-2.2247935
EX17 6LA,50.800878,-3.8276266
ML1 5JQ,55.814703,-3.9383165
M33 2HZ,53.422167,-2.297467
HG1 2BB,54.006025,-1.5535621
M33 4GQ,53.412756,-2.3595193
LD2 3SS,52.152675,-3.4017682
G14 0HT,55.884379,-4.3691043
WN8 9HR,53.537203,-2.7574928
M12 5QE,53.457355,-2.1936331
SE25 6EA,51.398486,-0.075921869
SP4 8DP,51.195203,-1.771462
LS27 7JZ,53.749075,-1.626257
PO12 4EY,50.814032,-1.1504107
PR5 5AE,53.72724,-2.6836976
E17 7LX,51.579103,-0.026706634
WV11 2JW,52.614398,-2.0616181
BS5 7LT,51.461371,-2.5341283
CV2 3GF,52.418805,-1.47437
KT24 5HE,51.29065,-0.42205958
FK8 1LG,56.123847,-3.9306898
BB1 2HN,53.744641,-2.4476836
E16 1UG,51.505254,0.02614076
G32 7SJ,55.847246,-4.1655573
PR4 0ZA,53.766025,-2.8117915
BH22 0AT,50.815307,-1.8702106
MK43 0LA,52.063652,-0.54783004
BD5 8DJ,53.77455,-1.760816
M18 7EE,53.460954,-2.1735727
S65 4BT,53.447464,-1.3000843
BS23 1RH,51.348862,-2.9755925
DN17 2HE,53.561712,-0.67485912
PE30 5NG,52.7513,0.41080058
SN5 7DL,51.55914,-1.8287578
SN6 7AG,51.630389,-1.7105989
TF9 3AG,52.895791,-2.5113626
IP2 0UF,52.062855,1.1297034
LU5 6DR,51.943816,-0.53412789
GU11 1JE,51.248134,-0.76237839
CT12 5JB,51.325519,1.3648326
WF17 9EW,53.732134,-1.6599521
HU9 2EU,53.754019,-0.3128178
SN2 1DD,51.57103,-1.7869712
PL25 4RD,50.341221,-4.7800976
MK2 2JP,51.9988,-0.73178006
SA10 9PF,51.791823,-3.6701991
AB10 6BT,57.142317,-2.1125121
DY2 0BH,52.480504,-2.0892147
SK13 1AA,53.461867,-1.9665395
NP4 5JY,51.697555,-3.0350919
CO3 4AF,51.882892,0.85967064
SA61 1QQ,51.799944,-4.9714868
L30 0PU,53.493697,-2.9834509
DA11 0QB,51.437658,0.36672567
CM1 2BB,51.744452,0.45846625
